ticker,expiration,option_type,contractSymbol,strike,lastPrice,bid,ask,volume,openInterest,impliedVolatility,mid_price,spread,time_to_expiry_years,theo_price,pricing_gap,pricing_gap_pct,liquidity_score,spread_penalty,alignment,opportunity_score_raw,opportunity_score,risk_flag
SPY,2026-02-10 21:00:00+00:00,call,SPY260210C00681000,681.0,10.74,10.43,10.73,358.0,781,0.15076532836914067,10.58,0.3000000000000007,0.010460421078228057,10.92619761269657,-0.3461976126965691,-0.031685095306557255,7.038783541388542,0.028355387523629556,0,0.0,0.0,False
SPY,2026-02-10 21:00:00+00:00,call,SPY260210C00682000,682.0,9.77,9.57,9.87,1928.0,1115,0.14777463562011722,9.719999999999999,0.29999999999999893,0.010460421078228057,10.056603493270813,-0.3366034932708146,-0.03347089238389944,8.020927718981577,0.03086419753086409,0,0.0,0.0,False
SPY,2026-02-10 21:00:00+00:00,call,SPY260210C00683000,683.0,9.75,8.72,9.02,1742.0,1595,0.14441773559570312,8.870000000000001,0.29999999999999893,0.010460421078228057,9.197448905544661,-0.3274489055446601,-0.035602144562853544,8.11312710422178,0.03382187147688826,0,0.0,0.0,False
SPY,2026-02-10 21:00:00+00:00,call,SPY260210C00684000,684.0,8.95,7.89,8.09,2976.0,1274,0.13666634826660157,7.99,0.20000000000000018,0.010460421078228057,8.262057212926493,-0.27205721292649265,-0.03292850750305173,8.35490952835879,0.025031289111389257,0,0.0,0.0,False
SPY,2026-02-10 21:00:00+00:00,call,SPY260210C00685000,685.0,7.24,7.08,7.26,6082.0,1945,0.13257703369140628,7.17,0.17999999999999972,0.010460421078228057,7.421792921196868,-0.25179292119686814,-0.03392615825722378,8.990690709916228,0.025104602510460212,0,0.0,0.0,False
SPY,2026-02-10 21:00:00+00:00,call,SPY260210C00686000,686.0,6.44,6.28,6.5,4361.0,2537,0.1302577209472656,6.390000000000001,0.21999999999999975,0.010460421078228057,6.6478325354225944,-0.2578325354225939,-0.03878445102952699,8.839131752546109,0.03442879499217523,0,0.0,0.0,False
SPY,2026-02-10 21:00:00+00:00,call,SPY260210C00687000,687.0,5.6,5.52,5.7,6433.0,1874,0.12525288818359376,5.609999999999999,0.1800000000000006,0.010460421078228057,5.83688538204143,-0.22688538204143072,-0.03887096750940111,9.024974184996003,0.03208556149732632,0,0.0,0.0,False
SPY,2026-02-10 21:00:00+00:00,call,SPY260210C00688000,688.0,4.96,4.81,4.97,5331.0,2165,0.12171288452148438,4.89,0.16000000000000014,0.010460421078228057,5.093825990296011,-0.20382599029601156,-0.04001432139305702,8.922258219503062,0.03271983640081803,0,0.0,0.0,False
SPY,2026-02-10 21:00:00+00:00,call,SPY260210C00689000,689.0,4.22,4.12,4.3,6132.0,2175,0.11902736450195311,4.21,0.17999999999999972,0.010460421078228057,4.410849396295248,-0.200849396295248,-0.04553531037898166,9.024974184996003,0.04275534441805219,0,0.0,0.0,False
SPY,2026-02-10 21:00:00+00:00,call,SPY260210C00690000,690.0,3.6,3.57,3.6,17260.0,1979,0.1137783935546875,3.585,0.03000000000000025,0.010460421078228057,3.6984356437970973,-0.11343564379709736,-0.03067124988029686,9.864746724219698,0.008368200836820152,0,0.0,0.0,False
SPY,2026-02-10 21:00:00+00:00,call,SPY260210C00691000,691.0,2.96,2.97,3.0,8824.0,746,0.11042149353027343,2.9850000000000003,0.029999999999999805,0.010460421078228057,3.084330984805547,-0.09933098480554658,-0.03220503418565791,9.166492972195906,0.010050251256281341,0,0.0,0.0,False
SPY,2026-02-10 21:00:00+00:00,call,SPY260210C00692000,692.0,2.46,2.41,2.44,6131.0,1868,0.10669838623046876,2.425,0.029999999999999805,0.010460421078228057,2.5111010367087374,-0.08610103670873759,-0.03428816102978832,8.987196820661973,0.012371134020618476,0,0.0,0.0,False
SPY,2026-02-10 21:00:00+00:00,call,SPY260210C00693000,693.0,1.92,1.91,1.94,3605.0,2000,0.10315838256835935,1.9249999999999998,0.030000000000000027,0.010460421078228057,1.9988128402042094,-0.07381284020420953,-0.03692834002240471,8.631592731724734,0.0155844155844156,0,0.0,0.0,False
SPY,2026-02-10 21:00:00+00:00,call,SPY260210C00694000,694.0,1.48,1.47,1.5,5158.0,1778,0.09961837890625,1.4849999999999999,0.030000000000000027,0.010460421078228057,1.5462953812767637,-0.061295381276763816,-0.0396401502707411,8.844624683385302,0.02020202020202022,0,0.0,0.0,False
SPY,2026-02-10 21:00:00+00:00,call,SPY260210C00695000,695.0,1.11,1.08,1.11,7625.0,4665,0.09559009887695313,1.0950000000000002,0.030000000000000027,0.010460421078228057,1.1449621210147143,-0.04996212101471409,-0.043636483773310794,9.416622566214981,0.027397260273972622,0,0.0,0.0,False
SPY,2026-02-10 21:00:00+00:00,call,SPY260210C00696000,696.0,0.75,0.76,0.79,6450.0,3696,0.09180595703125,0.775,0.030000000000000027,0.010460421078228057,0.8155372183521195,-0.04053721835211943,-0.049706153735116144,9.224933374279082,0.038709677419354875,0,0.0,0.0,False
SPY,2026-02-10 21:00:00+00:00,call,SPY260210C00697000,697.0,0.52,0.52,0.54,7287.0,3245,0.08826595336914064,0.53,0.020000000000000018,0.010460421078228057,0.5558602723799169,-0.025860272379916838,-0.04652297288524691,9.262268464836541,0.03773584905660381,0,0.0,0.0,False
SPY,2026-02-10 21:00:00+00:00,call,SPY260210C00698000,698.0,0.35,0.33,0.35,10209.0,3301,0.08497008789062502,0.33999999999999997,0.019999999999999962,0.010460421078228057,0.3605529349738532,-0.020552934973853243,-0.05700393196173459,9.51125944745996,0.0588235294117646,0,0.0,0.0,False
SPY,2026-02-10 21:00:00+00:00,call,SPY260210C00699000,699.0,0.22,0.2,0.22,3246.0,3045,0.08228456787109376,0.21000000000000002,0.01999999999999999,0.010460421078228057,0.2253428553755441,-0.015342855375544084,-0.06808671768170559,8.747034264178168,0.09523809523809518,0,0.0,0.0,False
SPY,2026-02-10 21:00:00+00:00,call,SPY260210C00700000,700.0,0.12,0.12,0.13,6202.0,5978,0.07984318603515625,0.125,0.010000000000000009,0.010460421078228057,0.13368677104535465,-0.008686771045354647,-0.06497853884441242,9.407632639699958,0.08000000000000007,0,0.0,0.0,False
SPY,2026-02-10 21:00:00+00:00,call,SPY260210C00701000,701.0,0.08,0.07,0.08,1429.0,2456,0.07862249511718751,0.07500000000000001,0.009999999999999995,0.010460421078228057,0.08052356430210494,-0.005523564302104933,-0.06859562601304948,8.265135629937385,0.13333333333333325,0,0.0,0.0,False
SPY,2026-02-10 21:00:00+00:00,call,SPY260210C00702000,702.0,0.04,0.04,0.05,950.0,7155,0.07862249511718751,0.045,0.010000000000000002,0.010460421078228057,0.05094957107657905,-0.005949571076579049,-0.11677372254295583,9.000359807188254,0.22222222222222227,0,0.0,0.0,False
SPY,2026-02-10 21:00:00+00:00,call,SPY260210C00703000,703.0,0.03,0.02,0.03,1884.0,2651,0.07813421875000001,0.025,0.009999999999999998,0.010460421078228057,0.03008762670724252,-0.005087626707242519,-0.16909365290742107,8.419800845407588,0.3999999999999999,0,0.0,0.0,False
SPY,2026-02-10 21:00:00+00:00,call,SPY260210C00704000,704.0,0.03,0.02,0.03,942.0,1916,0.08350525878906252,0.025,0.009999999999999998,0.010460421078228057,0.02979557863422677,-0.00479557863422677,-0.1609493372522725,7.958227192322312,0.3999999999999999,0,0.0,0.0,False
SPY,2026-02-10 21:00:00+00:00,call,SPY260210C00705000,705.0,0.02,0.01,0.02,1920.0,2143,0.08399353515625002,0.015,0.01,0.010460421078228057,0.019266780947064355,-0.004266780947064355,-0.22145790512630897,8.309922989258318,0.6666666666666667,0,0.0,0.0,False
SPY,2026-02-10 21:00:00+00:00,call,SPY260210C00706000,706.0,0.01,0.01,0.02,1873.0,1155,0.088876298828125,0.015,0.01,0.010460421078228057,0.01881688660048564,-0.003816886600485639,-0.20284368405489195,8.015987811027237,0.6666666666666667,0,0.0,0.0,False
SPY,2026-02-10 21:00:00+00:00,call,SPY260210C00707000,707.0,0.02,0.01,0.02,256.0,1876,0.0937590625,0.015,0.01,0.010460421078228057,0.018478779877381335,-0.0034787798773813355,-0.18825809390367176,7.665284718471351,0.6666666666666667,0,0.0,0.0,False
SPY,2026-02-10 21:00:00+00:00,call,SPY260210C00708000,708.0,0.01,0.0,0.01,27.0,887,0.09180595703125,0.01,,0.010460421078228057,0.009704745031529072,0.00029525496847092846,0.029525496847092846,6.818924065275521,5.0,0,0.0,0.0,True
SPY,2026-02-10 21:00:00+00:00,call,SPY260210C00709000,709.0,0.01,0.0,0.01,417.0,886,0.09571216796875001,0.01,,0.010460421078228057,0.008960519028982539,0.0010394809710174615,0.10394809710174614,7.1731917424865985,5.0,0,0.0,0.0,True
SPY,2026-02-10 21:00:00+00:00,call,SPY260210C00710000,710.0,0.01,0.0,0.01,45.0,6819,0.10157148437499999,0.01,,0.010460421078228057,0.010027552482956725,-2.755248295672509e-05,-0.0027476777612038946,8.834191318202071,5.0,0,0.0,0.0,True
SPY,2026-02-10 21:00:00+00:00,call,SPY260210C00711000,711.0,0.01,0.0,0.01,143.0,649,0.1054776953125,0.01,,0.010460421078228057,0.00935705705736245,0.0006429429426375501,0.064294294263755,6.675823221634848,5.0,0,0.0,0.0,True
SPY,2026-02-10 21:00:00+00:00,call,SPY260210C00712000,712.0,0.01,0.0,0.01,2.0,2860,0.10938390625,0.01,,0.010460421078228057,0.008784153260306127,0.0012158467396938735,0.12158467396938734,7.959625305098115,5.0,0,0.0,0.0,True
SPY,2026-02-10 21:00:00+00:00,call,SPY260210C00713000,713.0,0.01,0.0,0.01,4.0,397,0.1132901171875,0.01,,0.010460421078228057,0.00829140490641711,0.00170859509358289,0.170859509358289,5.996452088619021,5.0,0,0.0,0.0,True
SPY,2026-02-10 21:00:00+00:00,call,SPY260210C00714000,714.0,0.01,0.0,0.01,202.0,535,0.11914943359374999,0.01,,0.010460421078228057,0.009266235579469928,0.0007337644205300722,0.07337644205300721,6.6039438246004725,5.0,0,0.0,0.0,True
SPY,2026-02-10 21:00:00+00:00,call,SPY260210C00715000,715.0,0.01,0.0,0.01,11.0,2824,0.12305564453125001,0.01,,0.010460421078228057,0.00880329784811762,0.0011967021518823808,0.11967021518823807,7.950149887652018,5.0,0,0.0,0.0,True
SPY,2026-02-10 21:00:00+00:00,call,SPY260210C00716000,716.0,0.01,0.0,0.01,41.0,1763,0.1289149609375,0.01,,0.010460421078228057,0.009776775739579247,0.0002232242604207537,0.02232242604207537,7.498315870766981,5.0,0,0.0,0.0,True
SPY,2026-02-10 21:00:00+00:00,call,SPY260210C00717000,717.0,0.01,0.0,0.01,119.0,1837,0.132821171875,0.01,,0.010460421078228057,0.009338313361013206,0.0006616866389867939,0.06616866389867938,7.579167967396076,5.0,0,0.0,0.0,True
SPY,2026-02-10 21:00:00+00:00,call,SPY260210C00718000,718.0,0.01,0.0,0.01,15.0,74,0.13672738281250002,0.01,,0.010460421078228057,0.008951063952729044,0.0010489360472709566,0.10489360472709565,4.499809670330265,5.0,0,0.0,0.0,True
SPY,2026-02-10 21:00:00+00:00,call,SPY260210C00719000,719.0,0.02,0.0,0.01,5.0,507,0.14063359375,0.02,,0.010460421078228057,0.008607834101076461,0.011392165898923539,1.1392165898923539,6.240275845170769,5.0,0,0.0,0.0,True
SPY,2026-02-10 21:00:00+00:00,call,SPY260210C00720000,720.0,0.01,0.0,0.01,7.0,250,0.1445398046875,0.01,,0.010460421078228057,0.008302662410073047,0.001697337589926953,0.1697337589926953,5.552959584921617,5.0,0,0.0,0.0,True
SPY,2026-02-10 21:00:00+00:00,call,SPY260210C00721000,721.0,0.01,0.0,0.01,1.0,148,0.148446015625,0.01,,0.010460421078228057,0.008030576331730765,0.0019694236682692347,0.19694236682692348,5.0106352940962555,5.0,0,0.0,0.0,True
SPY,2026-02-10 21:00:00+00:00,call,SPY260210C00722000,722.0,0.01,0.0,0.01,5.0,264,0.15430533203125002,0.01,,0.010460421078228057,0.008892910438131452,0.0011070895618685486,0.11070895618685485,5.598421958998375,5.0,0,0.0,0.0,True
SPY,2026-02-10 21:00:00+00:00,call,SPY260210C00724000,724.0,0.01,0.0,0.01,7.0,97,0.16407085937500002,0.01,,0.010460421078228057,0.009499280847652836,0.0005007191523471646,0.050071915234716456,4.653960350157523,5.0,0,0.0,0.0,True
SPY,2026-02-10 21:00:00+00:00,call,SPY260210C00725000,725.0,0.01,0.0,0.01,609.0,172,0.16797707031250003,0.01,,0.010460421078228057,0.009237062412439156,0.0007629375875608437,0.07629375875608436,6.661854740545311,5.0,0,0.0,0.0,True
SPY,2026-02-10 21:00:00+00:00,call,SPY260210C00730000,730.0,0.01,0.0,0.01,1435.0,78,0.187508125,0.01,,0.010460421078228057,0.008254876997537242,0.0017451230024627586,0.17451230024627587,7.322510433997394,5.0,0,0.0,0.0,True
SPY,2026-02-10 21:00:00+00:00,call,SPY260210C00735000,735.0,0.01,0.0,0.01,1070.0,1177,0.20703917968749996,0.01,,0.010460421078228057,0.0076513043881076825,0.0023486956118923177,0.23486956118923177,7.717796211013582,5.0,0,0.0,0.0,True
SPY,2026-02-10 21:00:00+00:00,call,SPY260210C00740000,740.0,0.01,0.0,0.01,73.0,207,0.2304764453125,0.01,,0.010460421078228057,0.008823072058472992,0.0011769279415270086,0.11769279415270086,5.638354669333745,5.0,0,0.0,0.0,True
SPY,2026-02-10 21:00:00+00:00,call,SPY260210C00745000,745.0,0.02,0.0,0.01,,232,0.2500075,0.02,,0.010460421078228057,0.00847433325028435,0.011525666749715651,1.152566674971565,5.4510384535657,5.0,0,0.0,0.0,True
SPY,2026-02-10 21:00:00+00:00,call,SPY260210C00750000,750.0,0.02,0.0,0.01,1.0,3,0.2695385546875,0.02,,0.010460421078228057,0.008277329639557962,0.011722670360442038,1.1722670360442038,1.6094379124341003,5.0,0,0.0,0.0,True
SPY,2026-02-10 21:00:00+00:00,call,SPY260210C00760000,760.0,0.01,0.0,0.01,1.0,2,0.3086006640625,0.01,,0.010460421078228057,0.008194035747201456,0.0018059642527985444,0.18059642527985445,1.3862943611198906,5.0,0,0.0,0.0,True
SPY,2026-02-10 21:00:00+00:00,call,SPY260210C00785000,785.0,0.01,0.0,0.01,,1,0.398443515625,0.01,,0.010460421078228057,0.007141628447901005,0.002858371552098995,0.2858371552098995,0.6931471805599453,5.0,0,0.0,0.0,True
SPY,2026-02-10 21:00:00+00:00,put,SPY260210P00500000,500.0,0.01,0.0,0.01,10.0,270,0.9062509375,0.01,,0.010460421078228057,0.0033144304333696806,0.00668556956663032,0.6685569566630319,5.638354669333745,5.0,0,0.0,0.0,True
SPY,2026-02-10 21:00:00+00:00,put,SPY260210P00505000,505.0,0.01,0.0,0.01,1.0,1,0.87500125,0.01,,0.010460421078228057,0.003048963163757412,0.006951036836242588,0.6951036836242588,1.0986122886681098,5.0,0,0.0,0.0,True
SPY,2026-02-10 21:00:00+00:00,put,SPY260210P00515000,515.0,0.01,0.0,0.01,3.0,3,0.8281267187499999,0.01,,0.010460421078228057,0.0033247500490088955,0.006675249950991105,0.6675249950991105,1.9459101490553132,5.0,0,0.0,0.0,True
SPY,2026-02-10 21:00:00+00:00,put,SPY260210P00520000,520.0,0.01,0.0,0.01,17.0,228,0.8125018749999999,0.01,,0.010460421078228057,0.00398218312395357,0.00601781687604643,0.601781687604643,5.5053315359323625,5.0,0,0.0,0.0,True
SPY,2026-02-10 21:00:00+00:00,put,SPY260210P00530000,530.0,0.01,0.0,0.01,40.0,108,0.7500025,0.01,,0.010460421078228057,0.003213763407186737,0.006786236592813263,0.6786236592813263,5.003946305945459,5.0,0,0.0,0.0,True
SPY,2026-02-10 21:00:00+00:00,put,SPY260210P00535000,535.0,0.01,0.0,0.01,24.0,27,0.7187528125,0.01,,0.010460421078228057,0.0028305724131214294,0.007169427586878571,0.7169427586878571,3.9512437185814275,5.0,0,0.0,0.0,True
SPY,2026-02-10 21:00:00+00:00,put,SPY260210P00540000,540.0,0.03,0.0,0.01,32.0,39,0.70312796875,0.03,,0.010460421078228057,0.0034143294504642985,0.0265856705495357,2.65856705495357,4.276666119016055,5.0,0,0.0,0.0,True
SPY,2026-02-10 21:00:00+00:00,put,SPY260210P00545000,545.0,0.02,0.0,0.01,199.0,317,0.6875031250000001,0.02,,0.010460421078228057,0.00412449224885697,0.01587550775114303,1.587550775114303,6.248042874508429,5.0,0,0.0,0.0,True
SPY,2026-02-10 21:00:00+00:00,put,SPY260210P00550000,550.0,0.02,0.0,0.01,2.0,8,0.6562534375000001,0.02,,0.010460421078228057,0.003595212125173858,0.016404787874826143,1.6404787874826143,2.3978952727983707,5.0,0,0.0,0.0,True
SPY,2026-02-10 21:00:00+00:00,put,SPY260210P00560000,560.0,0.02,0.0,0.01,51.0,154,0.6093789062500001,0.02,,0.010460421078228057,0.0037497382287129677,0.016250261771287033,1.6250261771287033,5.327876168789581,5.0,0,0.0,0.0,True
SPY,2026-02-10 21:00:00+00:00,put,SPY260210P00565000,565.0,0.02,0.0,0.01,5.0,36,0.57812921875,0.02,,0.010460421078228057,0.0031577181711896496,0.01684228182881035,1.684228182881035,3.7376696182833684,5.0,0,0.0,0.0,True
SPY,2026-02-10 21:00:00+00:00,put,SPY260210P00575000,575.0,0.01,0.0,0.01,8.0,132,0.5312546875,0.01,,0.010460421078228057,0.003195853237628221,0.006804146762371779,0.6804146762371779,4.948759890378168,5.0,0,0.0,0.0,True
SPY,2026-02-10 21:00:00+00:00,put,SPY260210P00580000,580.0,0.01,0.0,0.01,4.0,222,0.51562984375,0.01,,0.010460421078228057,0.003949487285265785,0.0060505127147342155,0.6050512714734215,5.424950017481403,5.0,0,0.0,0.0,True
SPY,2026-02-10 21:00:00+00:00,put,SPY260210P00585000,585.0,0.01,0.0,0.01,69.0,474,0.51562984375,0.01,,0.010460421078228057,0.007294243788448451,0.002705756211551549,0.2705756211551549,6.298949246855942,5.0,0,0.0,0.0,True
SPY,2026-02-10 21:00:00+00:00,put,SPY260210P00590000,590.0,0.01,0.0,0.01,6.0,128,0.49219257812500006,0.01,,0.010460421078228057,0.007490197285525357,0.002509802714474643,0.25098027144746426,4.90527477843843,5.0,0,0.0,0.0,True
SPY,2026-02-10 21:00:00+00:00,put,SPY260210P00600000,600.0,0.01,0.0,0.01,140.0,341,0.445318046875,0.01,,0.010460421078228057,0.00786917133295617,0.0021308286670438294,0.21308286670438295,6.1779441140506,5.0,0,0.0,0.0,True
SPY,2026-02-10 21:00:00+00:00,put,SPY260210P00605000,605.0,0.01,0.01,0.02,19.0,147,0.445318046875,0.015,0.01,0.010460421078228057,0.015058715853506932,-5.871585350693265e-05,-0.0038991275270831723,5.117993812416755,0.6666666666666667,0,0.0,0.0,False
SPY,2026-02-10 21:00:00+00:00,put,SPY260210P00610000,610.0,0.01,0.01,0.02,191.0,491,0.41797457031249996,0.015,0.01,0.010460421078228057,0.014278340648252508,0.0007216593517474917,0.05054224223427629,6.52649485957079,0.6666666666666667,0,0.0,0.0,False
SPY,2026-02-10 21:00:00+00:00,put,SPY260210P00615000,615.0,0.02,0.01,0.02,103.0,163,0.39453730468750003,0.015,0.01,0.010460421078228057,0.01496286603404684,3.713396595315943e-05,0.0024817415238941507,5.58724865840025,0.6666666666666667,0,0.0,0.0,False
SPY,2026-02-10 21:00:00+00:00,put,SPY260210P00620000,620.0,0.02,0.01,0.02,74.0,271,0.3711000390625,0.015,0.01,0.010460421078228057,0.0157162750939992,-0.0007162750939991996,-0.045575372644927066,5.846438775057725,0.6666666666666667,0,0.0,0.0,False
SPY,2026-02-10 21:00:00+00:00,put,SPY260210P00625000,625.0,0.02,0.01,0.02,31.0,768,0.3437565625,0.015,0.01,0.010460421078228057,0.014687205796740876,0.000312794203259123,0.02129705320317175,6.684611727667927,0.6666666666666667,0,0.0,0.0,False
SPY,2026-02-10 21:00:00+00:00,put,SPY260210P00630000,630.0,0.03,0.02,0.03,34.0,1250,0.3320379296875,0.025,0.009999999999999998,0.010460421078228057,0.02229466408332481,0.0027053359166751903,0.12134454713307986,7.158513997329321,0.3999999999999999,0,0.0,0.0,False
SPY,2026-02-10 21:00:00+00:00,put,SPY260210P00635000,635.0,0.04,0.02,0.03,75.0,1961,0.30664755859375,0.025,0.009999999999999998,0.010460421078228057,0.022576623938489693,0.0024233760615103087,0.10734005527632601,7.619233416226805,0.3999999999999999,0,0.0,0.0,False
SPY,2026-02-10 21:00:00+00:00,put,SPY260210P00640000,640.0,0.03,0.02,0.03,228.0,1571,0.28125718749999995,0.025,0.009999999999999998,0.010460421078228057,0.02289004200750755,0.002109957992492452,0.09217798690803718,7.495541943884256,0.3999999999999999,0,0.0,0.0,False
SPY,2026-02-10 21:00:00+00:00,put,SPY260210P00645000,645.0,0.04,0.03,0.04,75.0,646,0.26367923828125,0.035,0.010000000000000002,0.010460421078228057,0.030704278125963214,0.00429572187403679,0.13990629763102533,6.582025138892826,0.28571428571428575,0,0.0,0.0,False
SPY,2026-02-10 21:00:00+00:00,put,SPY260210P00650000,650.0,0.04,0.04,0.05,4067.0,886,0.24414818359375,0.045,0.010000000000000002,0.010460421078228057,0.03952640779960337,0.005473592200396629,0.13847937379352632,8.507950610049305,0.22222222222222227,0,0.0,0.0,False
SPY,2026-02-10 21:00:00+00:00,put,SPY260210P00655000,655.0,0.06,0.05,0.06,752.0,3111,0.22168747070312497,0.055,0.009999999999999995,0.010460421078228057,0.047272418921874504,0.007727581078125496,0.1634691275455272,8.259458195332408,0.18181818181818174,0,0.0,0.0,False
SPY,2026-02-10 21:00:00+00:00,put,SPY260210P00660000,660.0,0.08,0.07,0.08,1930.0,3267,0.20117986328124998,0.07500000000000001,0.009999999999999995,0.010460421078228057,0.06284888618720785,0.012151113812792158,0.19333857049745734,8.556029215201436,0.13333333333333325,0,0.0,0.0,False
SPY,2026-02-10 21:00:00+00:00,put,SPY260210P00661000,661.0,0.08,0.08,0.09,227.0,875,0.1992267578125,0.08499999999999999,0.009999999999999995,0.010460421078228057,0.07231602159229666,0.012683978407703328,0.1753965183429624,7.005789019253503,0.11764705882352937,0,0.0,0.0,False
SPY,2026-02-10 21:00:00+00:00,put,SPY260210P00662000,662.0,0.09,0.09,0.1,207.0,627,0.196297099609375,0.095,0.010000000000000009,0.010460421078228057,0.08041532620650393,0.014584673793496067,0.1813668423857798,6.727431724850855,0.10526315789473693,0,0.0,0.0,False
SPY,2026-02-10 21:00:00+00:00,put,SPY260210P00663000,663.0,0.1,0.1,0.11,2069.0,482,0.1928791650390625,0.10500000000000001,0.009999999999999995,0.010460421078228057,0.08803994370157753,0.016960056298422482,0.1926404718738886,7.844632644464681,0.09523809523809518,0,0.0,0.0,False
SPY,2026-02-10 21:00:00+00:00,put,SPY260210P00664000,664.0,0.11,0.11,0.12,423.0,859,0.18946123046875002,0.11499999999999999,0.009999999999999995,0.010460421078228057,0.09657371038720264,0.018426289612797353,0.19080026581684587,7.1569563646156364,0.0869565217391304,0,0.0,0.0,False
SPY,2026-02-10 21:00:00+00:00,put,SPY260210P00665000,665.0,0.13,0.12,0.13,4945.0,1405,0.18579915771484373,0.125,0.010000000000000009,0.010460421078228057,0.10525512172256413,0.019744878277435873,0.18759066498901833,8.756367559802975,0.08000000000000007,0,0.0,0.0,False
SPY,2026-02-10 21:00:00+00:00,put,SPY260210P00666000,666.0,0.14,0.14,0.15,943.0,975,0.1840901904296875,0.14500000000000002,0.009999999999999981,0.010460421078228057,0.12283175869625396,0.02216824130374606,0.18047646259437736,7.5595594960077,0.06896551724137917,0,0.0,0.0,False
SPY,2026-02-10 21:00:00+00:00,put,SPY260210P00667000,667.0,0.17,0.16,0.17,569.0,572,0.18164880859375,0.165,0.010000000000000009,0.010460421078228057,0.13990512741376193,0.025094872586238076,0.17937064244987486,7.040536390215956,0.060606060606060656,0,0.0,0.0,False
SPY,2026-02-10 21:00:00+00:00,put,SPY260210P00668000,668.0,0.19,0.18,0.19,1545.0,1560,0.178719150390625,0.185,0.010000000000000009,0.010460421078228057,0.15702620913496546,0.027973790865034542,0.17814727247851225,8.041091003708633,0.054054054054054106,0,0.0,0.0,False
SPY,2026-02-10 21:00:00+00:00,put,SPY260210P00669000,669.0,0.21,0.2,0.21,1765.0,878,0.1753012158203125,0.20500000000000002,0.009999999999999981,0.010460421078228057,0.17383220142225753,0.03116779857774249,0.179298187118004,7.880048200971577,0.04878048780487795,0,0.0,0.0,False
SPY,2026-02-10 21:00:00+00:00,put,SPY260210P00670000,670.0,0.24,0.23,0.24,8172.0,1652,0.17285983398437502,0.235,0.009999999999999981,0.010460421078228057,0.19875490440364985,0.03624509559635014,0.18236076088336542,9.192685436737461,0.042553191489361625,0,0.0,0.0,False
SPY,2026-02-10 21:00:00+00:00,put,SPY260210P00671000,671.0,0.28,0.26,0.27,971.0,789,0.17017431396484378,0.265,0.010000000000000009,0.010460421078228057,0.22578444248160778,0.03921555751839223,0.17368582656702175,7.473637108496206,0.03773584905660381,0,0.0,0.0,False
SPY,2026-02-10 21:00:00+00:00,put,SPY260210P00672000,672.0,0.32,0.3,0.31,722.0,694,0.16797707031250003,0.305,0.010000000000000009,0.010460421078228057,0.26044372358839496,0.044556276411605034,0.17107832662545455,7.256297239690681,0.03278688524590167,0,0.0,0.0,False
SPY,2026-02-10 21:00:00+00:00,put,SPY260210P00673000,673.0,0.37,0.34,0.35,740.0,967,0.16529155029296877,0.345,0.009999999999999953,0.010460421078228057,0.2964279032396604,0.04857209676033958,0.16385804517555588,7.443078374348516,0.02898550724637668,0,0.0,0.0,False
SPY,2026-02-10 21:00:00+00:00,put,SPY260210P00674000,674.0,0.38,0.39,0.4,1353.0,1347,0.16285016845703126,0.395,0.010000000000000009,0.010460421078228057,0.33998468649718205,0.055015313502817964,0.1618170337894732,7.901377353792616,0.025316455696202552,0,0.0,0.0,False
SPY,2026-02-10 21:00:00+00:00,put,SPY260210P00675000,675.0,0.44,0.44,0.45,25059.0,2118,0.15992051025390625,0.445,0.010000000000000009,0.010460421078228057,0.3852366913963863,0.05976330860361373,0.15513399927454144,10.210163101480443,0.02247191011235957,0,0.0,0.0,False
SPY,2026-02-10 21:00:00+00:00,put,SPY260210P00676000,676.0,0.54,0.5,0.52,3261.0,1160,0.15784533569335937,0.51,0.020000000000000018,0.010460421078228057,0.44659925556261015,0.06340074443738986,0.1419633903274644,8.394347361417392,0.03921568627450984,0,0.0,0.0,False
SPY,2026-02-10 21:00:00+00:00,put,SPY260210P00677000,677.0,0.59,0.57,0.58,3306.0,1734,0.1544274011230469,0.575,0.010000000000000009,0.010460421078228057,0.5011249627186345,0.07387503728136546,0.1474183941677715,8.525359754082631,0.017391304347826105,0,0.0,0.0,False
SPY,2026-02-10 21:00:00+00:00,put,SPY260210P00678000,678.0,0.69,0.65,0.67,3191.0,2868,0.15235222656250003,0.66,0.020000000000000018,0.010460421078228057,0.5813272345975662,0.07867276540243384,0.13533301163310613,8.70946507906336,0.030303030303030328,0,0.0,0.0,False
SPY,2026-02-10 21:00:00+00:00,put,SPY260210P00679000,679.0,0.75,0.74,0.76,3470.0,2018,0.14954463745117189,0.75,0.020000000000000018,0.010460421078228057,0.6632145994149994,0.08678540058500062,0.13085568481386156,8.610501368549889,0.02666666666666669,0,0.0,0.0,False
SPY,2026-02-10 21:00:00+00:00,put,SPY260210P00680000,680.0,0.83,0.84,0.86,14409.0,1866,0.14661497924804687,0.85,0.020000000000000018,0.010460421078228057,0.755351525354854,0.09464847464514603,0.1253038770269001,9.697446909121581,0.023529411764705903,0,0.0,0.0,False
SPY,2026-02-10 21:00:00+00:00,put,SPY260210P00681000,681.0,1.0,0.96,0.97,5060.0,1043,0.14344118286132812,0.965,0.010000000000000009,0.010460421078228057,0.8569557360246023,0.10804426397539768,0.1260791653914501,8.716699572964293,0.010362694300518144,0,0.0,0.0,False
